scaffold_number	gene_id	intron_start	intron_end	strand	motif	Annotation	unique_reads	multi_reads	overhang	annotated	novel
DS571150	EHI_068040	53210	53259	2	2	0	32	0	71	Yes	No
DS571150	EHI_068050	54616	54680	1	1	0	4	0	41	Yes	No
DS571150	EHI_068100	62669	62739	2	2	0	12	0	68	Yes	No
DS571150	EHI_068110	65282	65330	2	2	0	3	0	63	Yes	No
DS571150	EHI_068120	67500	67589	2	2	0	47	0	73	Yes	No
DS571150	NA	67509	67589	2	2	0	1	0	54	No	Yes
DS571150	NA	68024	68078	2	2	0	43	0	74	No	Yes
DS571150	NA	68628	68735	1	1	0	1	0	63	No	Yes
DS571150	NA	81228	81275	1	1	0	1	0	45	No	Yes
DS571150	NA	81862	81885	1	3	0	1	0	69	No	Yes
DS571150	NA	81879	82071	0	0	0	3	0	52	No	Yes
DS571150	NA	83920	84011	1	1	0	1	0	19	No	Yes
DS571150	EHI_068230	84207	84256	1	1	0	81	0	60	Yes	No
DS571150	EHI_068230	84317	84365	1	1	0	388	0	60	Yes	No
DS571150	NA	94488	94611	2	2	0	1	0	39	No	Yes
DS571150	NA	95849	95953	1	1	0	15	0	74	No	Yes
DS571150	EHI_068310	96755	96832	1	1	0	15	0	60	Yes	No
DS571150	EHI_068330	100381	100431	1	1	0	17	0	69	Yes	No
DS571150	EHI_068350	104317	104363	1	1	0	14	0	74	Yes	No
DS571150	NA	107122	107197	2	2	0	2	0	62	No	Yes
DS571150	EHI_068410	115056	115104	1	1	0	50	0	74	Yes	No
DS571150	EHI_068420	119220	119271	1	1	0	14	0	74	Yes	No
DS571150	EHI_068420	119470	119521	1	1	0	2	0	55	Yes	No
DS571150	NA	128738	128802	1	1	0	2	0	55	No	Yes
DS571150	NA	128738	128811	1	1	0	1	0	62	No	Yes
DS571150	EHI_068480	128738	128823	1	1	0	444	0	74	Yes	No
DS571150	NA	130643	130707	1	1	0	1	0	49	No	Yes
DS571150	NA	131796	131853	1	1	0	2	0	15	No	Yes
DS571150	NA	148287	148329	1	1	0	2	0	66	No	Yes
DS571150	EHI_068550	148287	148354	1	1	0	10	0	72	Yes	No
DS571150	EHI_068570	150163	150217	2	2	0	188	0	71	Yes	No
DS571150	EHI_068580	150594	150651	1	1	0	56	0	71	Yes	No
DS571150	EHI_068590	151552	151615	1	1	0	2	0	53	Yes	No
DS571150	EHI_068620	156779	156824	2	2	0	19	0	65	Yes	No
DS571150	EHI_068630	158902	158962	1	1	0	32	0	72	Yes	No
DS571150	NA	161548	161602	1	1	0	2	0	60	No	Yes
DS571151	EHI_110130	5633	5716	1	1	0	20	0	74	Yes	No
DS571151	NA	6218	6269	1	1	0	1	0	63	No	Yes
DS571151	NA	6218	6328	1	1	0	6	0	69	No	Yes
DS571151	NA	6218	6344	1	1	0	312	0	75	No	Yes
DS571151	NA	6223	6355	2	2	0	1	0	73	No	Yes
DS571151	NA	21830	22252	1	1	0	2	0	54	No	Yes
DS571151	NA	23999	24133	2	2	0	1	0	37	No	Yes
DS571151	NA	28763	28817	2	2	0	2	0	40	No	Yes
DS571151	NA	29795	29860	2	2	0	7	0	64	No	Yes
DS571151	NA	29925	30004	2	2	0	5	0	23	No	Yes
DS571151	NA	38948	38992	1	1	0	1	0	24	No	Yes
DS571151	NA	48256	48289	1	3	0	1	0	45	No	Yes
DS571151	NA	51628	51695	1	1	0	3	0	68	No	Yes
DS571151	EHI_110360	51638	51695	1	1	0	549	0	74	Yes	No
DS571151	NA	53261	53303	1	1	0	21	0	73	No	Yes
DS571151	NA	53261	53311	1	1	0	1	0	20	No	Yes
DS571151	NA	53261	53325	1	1	0	283	0	74	No	Yes
DS571151	NA	53746	53811	1	1	0	78	0	43	No	Yes
DS571151	NA	60094	60165	1	1	0	1	0	44	No	Yes
DS571151	NA	60405	60504	1	1	0	1	0	24	No	Yes
DS571151	EHI_110430	62185	62234	2	2	0	70	0	69	Yes	No
DS571151	EHI_110450	72738	72785	1	1	0	11	0	22	Yes	No
DS571151	EHI_110450	73256	73301	1	1	0	13	0	57	Yes	No
DS571151	EHI_110460	73913	73964	1	1	0	194	0	74	Yes	No
DS571151	EHI_110460	74076	74137	1	1	0	131	0	75	Yes	No
DS571151	NA	89079	89281	1	1	0	1	0	22	No	Yes
DS571151	NA	89079	89542	1	1	0	1	0	59	No	Yes
DS571151	NA	89451	89542	1	1	0	3	0	63	No	Yes
DS571151	EHI_110550	94326	94387	1	1	0	7	0	62	Yes	No
DS571151	NA	110814	111220	2	2	0	1	0	37	No	Yes
DS571151	NA	110966	111220	2	2	0	1	0	38	No	Yes
DS571151	EHI_110640	119288	119348	1	1	0	25	0	74	Yes	No
DS571151	EHI_110700	131024	131075	1	1	0	7	0	71	Yes	No
DS571151	EHI_110700	131354	131415	1	1	0	5	0	69	Yes	No
DS571151	NA	140638	141327	1	1	0	1	0	13	No	Yes
DS571151	NA	141123	141605	1	3	0	4	0	69	No	Yes
DS571151	NA	141189	141572	1	1	0	2	0	34	No	Yes
DS571151	NA	141223	141520	2	2	0	1	0	69	No	Yes
DS571151	NA	141294	142121	1	3	0	1	0	59	No	Yes
DS571151	NA	141429	141758	1	1	0	1	0	73	No	Yes
DS571151	NA	141465	141593	1	1	0	1	0	12	No	Yes
DS571151	NA	141477	141585	1	1	0	1	0	65	No	Yes
DS571151	NA	141537	141693	1	3	0	1	0	60	No	Yes
DS571151	NA	141543	141578	1	1	0	1	0	64	No	Yes
DS571151	NA	141595	141614	1	1	0	1	0	58	No	Yes
DS571151	NA	141595	141630	1	1	0	1	0	67	No	Yes
DS571151	NA	141595	141639	1	1	0	1	0	42	No	Yes
DS571151	NA	141627	141746	1	1	0	2	0	20	No	Yes
DS571151	NA	141651	141854	1	3	0	1	0	70	No	Yes
DS571151	NA	141810	141881	1	1	0	3	0	45	No	Yes
DS571151	NA	141838	142173	2	2	0	1	0	58	No	Yes
DS571151	NA	141927	141956	1	1	0	1	0	25	No	Yes
DS571151	NA	141927	142136	1	1	0	1	0	33	No	Yes
DS571151	NA	141927	142181	1	1	0	1	0	28	No	Yes
DS571151	NA	141927	142235	1	1	0	1	0	63	No	Yes
DS571151	NA	142182	142301	1	1	0	3	0	72	No	Yes
DS571151	NA	142193	142301	1	1	0	2	0	66	No	Yes
DS571151	NA	142193	142544	1	1	0	4	0	68	No	Yes
DS571151	NA	142206	142293	1	1	0	1	0	26	No	Yes
DS571151	NA	142206	142544	1	1	0	1	0	24	No	Yes
DS571151	NA	142215	142235	1	1	0	4	0	52	No	Yes
DS571151	NA	142215	142301	1	1	0	3	0	66	No	Yes
DS571151	NA	142236	142355	1	3	0	2	0	54	No	Yes
DS571151	NA	142293	142314	1	1	0	1	0	62	No	Yes
DS571151	NA	142293	142412	1	1	0	1	0	36	No	Yes
DS571151	NA	142302	142379	1	1	0	1	0	66	No	Yes
DS571151	NA	142444	142533	2	2	0	2	0	70	No	Yes
DS571151	NA	142510	142533	2	2	0	1	0	49	No	Yes
DS571151	NA	142533	142677	2	2	0	2	0	19	No	Yes
DS571151	NA	142545	142611	1	1	0	1	0	29	No	Yes
DS571151	NA	144280	144336	2	2	0	1	0	42	No	Yes
DS571151	NA	150514	150566	2	2	0	21	0	72	No	Yes
DS571151	EHI_110790	152663	152759	2	2	0	35	0	74	Yes	No
DS571151	NA	154568	154674	1	1	0	1	0	40	No	Yes
DS571152	NA	3954	4029	2	2	0	29	0	73	No	Yes
DS571152	EHI_049300	4679	4753	2	2	0	72	0	71	Yes	No
DS571152	NA	7612	7707	2	2	0	1	0	55	No	Yes
DS571152	EHI_049330	11235	11295	1	1	0	911	0	75	Yes	No
DS571152	NA	11235	11306	1	1	0	17	0	71	No	Yes
DS571152	NA	11244	11306	1	1	0	2	0	59	No	Yes
DS571152	NA	12651	12710	1	1	0	1	0	26	No	Yes
DS571152	EHI_049350	13133	13189	1	1	0	158	0	75	Yes	No
DS571152	EHI_049360	14695	14741	1	1	0	56	0	74	Yes	No
DS571152	NA	14960	15020	2	2	0	1	0	56	No	Yes
DS571152	NA	14966	15020	2	2	0	1	0	70	No	Yes
DS571152	NA	21334	21391	1	1	0	1	0	62	No	Yes
DS571152	NA	29116	29161	2	2	0	16	0	73	No	Yes
DS571152	NA	31294	31350	2	2	0	115	0	71	No	Yes
DS571152	NA	31451	31504	1	1	0	1	0	74	No	Yes
DS571152	EHI_049450	35396	35447	1	1	0	97	0	72	Yes	No
DS571152	NA	35396	35451	1	1	0	1	0	21	No	Yes
DS571152	NA	46989	47036	2	2	0	3	0	73	No	Yes
DS571152	EHI_049520	52820	52877	2	2	0	5	0	64	Yes	No
DS571152	EHI_049530	53274	53340	1	1	0	28	0	74	Yes	No
DS571152	EHI_049540	54733	54781	1	1	0	2	0	19	Yes	No
DS571152	EHI_049570	57372	57434	1	1	0	48	0	74	Yes	No
DS571152	NA	61271	61326	1	1	0	1	0	72	No	Yes
DS571152	NA	67021	67076	1	1	0	101	0	51	No	Yes
DS571152	NA	69608	69742	2	2	0	1	0	32	No	Yes
DS571152	EHI_049640	72176	72227	1	1	0	55	0	74	Yes	No
DS571152	EHI_049640	72510	72562	1	1	0	26	0	74	Yes	No
DS571152	EHI_049640	75090	75140	1	1	0	47	0	72	Yes	No
DS571152	NA	81910	81958	2	2	0	1	0	64	No	Yes
DS571152	EHI_049660	82866	82922	2	2	0	103	0	74	Yes	No
DS571152	NA	83184	83242	2	2	0	1	0	50	No	Yes
DS571152	NA	83184	83330	2	2	0	1	0	47	No	Yes
DS571152	NA	84875	84903	2	2	0	1	0	28	No	Yes
DS571152	NA	85240	85701	2	4	0	2	0	50	No	Yes
DS571152	NA	85614	85721	2	2	0	2	0	23	No	Yes
DS571152	NA	85780	85821	2	2	0	1	0	25	No	Yes
DS571152	NA	102953	103017	2	2	0	7	0	70	No	Yes
DS571152	NA	103143	103213	1	1	0	2	0	41	No	Yes
DS571152	EHI_049750	107257	107311	1	1	0	5	0	71	Yes	No
DS571152	NA	115845	115898	1	1	0	1	0	72	No	Yes
DS571152	NA	119221	119574	0	0	0	3	0	32	No	Yes
DS571152	EHI_049830	127800	127873	1	1	0	49	0	73	Yes	No
DS571152	EHI_049840	129381	129437	2	2	0	21	0	74	Yes	No
DS571152	NA	130171	130239	2	2	0	3	0	58	No	Yes
DS571152	EHI_049850	130900	130976	2	2	0	7	0	56	Yes	No
DS571152	NA	134276	134347	2	2	0	1	0	60	No	Yes
DS571152	NA	134298	134347	2	2	0	9	0	73	No	Yes
DS571152	NA	135346	135397	1	1	0	88	0	75	No	Yes
DS571152	NA	139017	139299	1	1	0	1	0	21	No	Yes
DS571152	NA	139627	139674	2	2	0	1	0	29	No	Yes
DS571152	NA	146773	147526	0	0	0	3	0	36	No	Yes
DS571152	NA	146852	147075	2	2	0	2	0	45	No	Yes
DS571152	NA	148753	148799	2	2	0	200	0	75	No	Yes
DS571152	NA	149196	149245	1	1	0	11	0	57	No	Yes
DS571152	EHI_049970	152631	152740	1	1	0	90	0	74	Yes	No
DS571152	NA	157518	157567	1	1	0	9	0	47	No	Yes
DS571153	NA	29612	29745	1	1	0	1	0	56	No	Yes
DS571153	NA	30641	30756	1	5	0	1	0	26	No	Yes
DS571153	EHI_022910	31901	31957	2	2	0	33	0	69	Yes	No
DS571153	EHI_022930	33620	33686	2	2	0	52	0	74	Yes	No
DS571153	NA	40539	40607	1	1	0	3	0	66	No	Yes
DS571153	NA	40947	41018	1	1	0	3	0	14	No	Yes
DS571153	NA	41019	41090	1	1	0	2	0	64	No	Yes
DS571153	NA	41019	41162	1	1	0	1	0	56	No	Yes
DS571153	NA	41091	41162	1	1	0	3	0	51	No	Yes
DS571153	NA	41145	41216	1	1	0	2	0	58	No	Yes
DS571153	NA	45567	45644	2	2	0	1	0	51	No	Yes
DS571153	EHI_023000	52293	52345	1	1	0	90	0	75	Yes	No
DS571153	EHI_023010	52755	52889	1	1	0	12	0	74	Yes	No
DS571153	EHI_023010	53090	53160	1	1	0	7	0	54	Yes	No
DS571153	NA	53605	53679	1	1	0	2	0	59	No	Yes
DS571153	NA	71603	71665	0	0	0	3	0	32	No	Yes
DS571153	NA	71903	71948	2	2	0	1	0	33	No	Yes
DS571153	EHI_023120	73407	73462	1	1	0	63	0	74	Yes	No
DS571153	NA	77935	77986	1	1	0	14	0	70	No	Yes
DS571153	NA	79831	79876	1	1	0	1	0	27	No	Yes
DS571153	NA	80819	80986	1	1	0	1	0	70	No	Yes
DS571153	NA	85626	85681	2	2	0	2	0	65	No	Yes
DS571153	EHI_023180	87373	87422	2	2	0	123	0	75	Yes	No
DS571153	NA	87807	87870	2	2	0	1	0	16	No	Yes
DS571153	NA	93924	93979	1	1	0	3	0	65	No	Yes
DS571153	NA	94504	94562	2	2	0	1	0	54	No	Yes
DS571153	EHI_023240	95457	95507	1	1	0	45	0	73	Yes	No
DS571153	NA	108432	108493	1	1	0	2	0	29	No	Yes
DS571153	EHI_023310	108432	108496	1	1	0	21	0	73	Yes	No
DS571153	NA	118777	118918	2	2	0	39	0	58	No	Yes
DS571153	NA	121536	121588	2	2	0	3	0	39	No	Yes
DS571153	NA	122452	122512	1	1	0	1	0	29	No	Yes
DS571153	NA	125478	125527	1	1	0	41	0	73	No	Yes
DS571153	NA	125478	125542	1	1	0	235	0	73	No	Yes
DS571153	EHI_023390	130302	130355	2	2	0	14	0	74	Yes	No
DS571153	EHI_023410	133712	133760	2	2	0	419	0	75	Yes	No
DS571153	NA	160352	160424	1	1	0	1	0	69	No	Yes
DS571154	NA	379	425	2	2	0	1	0	55	No	Yes
DS571154	NA	479	525	2	2	0	1	0	27	No	Yes
DS571154	NA	11225	11296	2	2	0	1	0	41	No	Yes
DS571154	NA	11300	11326	2	2	0	2	0	30	No	Yes
DS571154	NA	18078	18145	2	2	0	1	0	19	No	Yes
DS571154	EHI_178480	20827	20962	2	2	0	89	0	71	Yes	No
DS571154	EHI_178550	35510	35588	1	1	0	1	0	18	Yes	No
DS571154	EHI_178550	36191	36242	1	1	0	1	0	39	Yes	No
DS571154	EHI_178550	36506	36556	1	1	0	1	0	49	Yes	No
DS571154	NA	44338	44664	1	1	0	1	0	20	No	Yes
DS571154	EHI_178630	56222	56273	1	1	0	33	0	59	Yes	No
DS571154	EHI_178630	56333	56385	1	1	0	42	0	59	Yes	No
DS571154	EHI_178630	56844	56896	1	1	0	45	0	72	Yes	No
DS571154	EHI_178640	57881	57934	2	2	0	110	0	73	Yes	No
DS571154	EHI_178680	62054	62107	2	2	0	46	0	73	Yes	No
DS571154	NA	77621	77698	2	2	0	2	0	68	No	Yes
DS571154	EHI_178740	79510	79556	2	2	0	265	0	75	Yes	No
DS571154	NA	82141	82191	2	2	0	1	0	52	No	Yes
DS571154	EHI_178770	83621	83679	2	2	0	90	0	33	Yes	No
DS571154	EHI_178770	83710	83761	2	2	0	82	0	65	Yes	No
DS571154	EHI_178780	84089	84269	1	1	0	13	0	74	Yes	No
DS571154	NA	100671	100714	2	2	0	1	0	51	No	Yes
DS571154	NA	112674	112728	1	1	0	2	0	62	No	Yes
DS571154	NA	116366	116641	1	1	0	1	0	65	No	Yes
DS571154	NA	116927	116966	2	2	0	1	0	55	No	Yes
DS571154	NA	120086	120136	2	2	0	1	0	52	No	Yes
DS571154	EHI_178980	122283	122329	2	2	0	16	0	67	Yes	No
DS571154	EHI_179040	132380	132426	2	2	0	16	0	75	Yes	No
DS571154	EHI_179090	151412	151476	2	2	0	3	0	39	Yes	No
DS571154	NA	151412	151496	2	2	0	2	0	74	No	Yes
DS571155	NA	842	997	1	5	0	3	0	72	No	Yes
DS571155	NA	2567	2617	2	2	0	1	0	36	No	Yes
DS571155	NA	2818	2950	1	1	0	2	0	12	No	Yes
DS571155	NA	7730	8133	2	4	0	1	0	49	No	Yes
DS571155	NA	7948	8187	2	4	0	1	0	53	No	Yes
DS571155	NA	8172	8243	1	1	0	1	0	49	No	Yes
DS571155	NA	8385	8415	2	2	0	1	0	75	No	Yes
DS571155	EHI_092140	22297	22371	1	1	0	512	0	74	Yes	No
DS571155	NA	22297	22393	1	1	0	2	0	69	No	Yes
DS571155	EHI_092140	22799	22854	1	1	0	249	0	74	Yes	No
DS571155	EHI_092270	48241	48350	2	2	0	127	0	74	Yes	No
DS571155	EHI_092290	54800	54908	1	1	0	92	0	75	Yes	No
DS571155	NA	80461	80511	1	1	0	1	0	72	No	Yes
DS571155	NA	96980	97033	2	2	0	13	0	58	No	Yes
DS571155	EHI_092460	107500	107552	2	2	0	29	0	74	Yes	No
DS571155	EHI_092480	109032	109094	1	1	0	18	0	57	Yes	No
DS571155	NA	109152	109226	1	1	0	1	0	52	No	Yes
DS571155	EHI_092480	109152	109278	1	1	0	16	0	57	Yes	No
DS571155	EHI_092480	109503	109578	1	1	0	6	0	64	Yes	No
DS571155	NA	109807	109888	1	1	0	1	0	30	No	Yes
DS571155	EHI_092480	109837	109888	1	1	0	8	0	58	Yes	No
DS571155	NA	110024	110096	1	1	0	1	0	47	No	Yes
DS571155	NA	110673	111161	1	5	0	1	0	51	No	Yes
DS571155	NA	115365	115414	2	2	0	2	0	64	No	Yes
DS571155	EHI_092510	116120	116167	1	1	0	200	0	75	Yes	No
DS571155	NA	123537	123587	1	1	0	1	0	44	No	Yes
DS571155	EHI_092570	127533	127589	2	2	0	38	0	75	Yes	No
DS571155	EHI_092570	127682	127738	2	2	0	47	0	75	Yes	No
DS571155	NA	127931	127975	1	1	0	121	0	61	No	Yes
DS571155	NA	128620	128668	2	2	0	6	0	44	No	Yes
DS571155	NA	128620	128673	2	2	0	1	0	48	No	Yes
DS571155	NA	130212	130277	1	1	0	2	0	22	No	Yes
DS571155	EHI_092590	131842	131891	1	1	0	36	0	74	Yes	No
DS571155	NA	134851	134958	2	6	0	1	0	55	No	Yes
DS571155	NA	136659	136700	1	1	0	1	0	25	No	Yes
DS571155	EHI_092720	152407	152461	2	2	0	55	0	71	Yes	No
DS571155	NA	153312	153363	1	1	0	2	0	72	No	Yes
DS571155	EHI_092730	153499	153621	1	1	0	83	0	74	Yes	No
DS571156	NA	8115	8171	2	2	0	1	0	75	No	Yes
DS571156	NA	10913	10980	2	2	0	3	0	28	No	Yes
DS571156	EHI_182500	10920	10980	2	2	0	24	0	68	Yes	No
DS571156	EHI_182500	11587	11643	2	2	0	15	0	70	Yes	No
DS571156	NA	11874	11933	2	2	0	1	0	57	No	Yes
DS571156	EHI_182500	11878	11933	2	2	0	21	0	68	Yes	No
DS571156	EHI_182530	14969	15019	2	2	0	68	0	74	Yes	No
DS571156	NA	18515	18597	0	0	0	3	0	69	No	Yes
DS571156	NA	20901	20944	1	1	0	1	0	42	No	Yes
DS571156	EHI_182580	21354	21395	1	1	0	4	0	70	Yes	No
DS571156	EHI_182600	22436	22481	2	2	0	201	0	75	Yes	No
DS571156	NA	31141	31219	2	2	0	2	0	42	No	Yes
DS571156	NA	45498	45583	2	2	0	1	0	29	No	Yes
DS571156	NA	50525	50577	2	2	0	1	0	33	No	Yes
DS571156	EHI_182780	50528	50577	2	2	0	108	0	74	Yes	No
DS571156	NA	50993	51067	1	1	0	1	0	61	No	Yes
DS571156	EHI_182790	51017	51067	1	1	0	130	0	75	Yes	No
DS571156	NA	53285	53334	1	1	0	1	0	50	No	Yes
DS571156	EHI_182830	57366	57409	2	2	0	15	0	66	Yes	No
DS571156	EHI_182840	58715	58771	2	2	0	39	0	74	Yes	No
DS571156	EHI_182870	62489	62540	2	2	0	37	0	69	Yes	No
DS571156	EHI_182880	63068	63133	1	1	0	25	0	73	Yes	No
DS571156	NA	66033	66062	1	1	0	1	0	49	No	Yes
DS571156	NA	66172	66570	2	2	0	1	0	27	No	Yes
DS571156	NA	68917	68983	2	2	0	1	0	72	No	Yes
DS571156	NA	73026	73072	2	2	0	6	0	75	No	Yes
DS571156	NA	84541	84760	1	1	0	1	0	20	No	Yes
DS571156	EHI_183010	89786	89836	2	2	0	104	0	75	Yes	No
DS571156	EHI_183010	90642	90696	2	2	0	206	0	75	Yes	No
DS571156	EHI_183060	94678	94769	2	2	0	102	0	72	Yes	No
DS571156	EHI_183060	95138	95213	2	2	0	117	0	75	Yes	No
DS571156	NA	95144	95213	2	2	0	4	0	67	No	Yes
DS571156	NA	95897	96018	1	1	0	38	0	70	No	Yes
DS571156	EHI_183080	99665	99717	2	2	0	25	0	73	Yes	No
DS571156	EHI_183080	99819	99876	2	2	0	26	0	65	Yes	No
DS571156	NA	101857	101967	1	1	0	1	0	39	No	Yes
DS571156	EHI_183100	101909	101967	1	1	0	73	0	72	Yes	No
DS571156	NA	101909	101971	1	1	0	1	0	25	No	Yes
DS571156	NA	103355	103502	1	1	0	18	0	70	No	Yes
DS571156	EHI_183110	103842	103899	1	1	0	15	0	68	Yes	No
DS571156	NA	109781	109861	2	2	0	2	0	56	No	Yes
DS571156	EHI_183140	110368	110415	1	1	0	2	0	59	Yes	No
DS571156	NA	116379	116453	1	1	0	11	0	60	No	Yes
DS571156	EHI_183170	116928	116987	1	1	0	8	0	66	Yes	No
DS571156	NA	123622	123670	2	2	0	20	0	57	No	Yes
DS571156	NA	124318	124372	2	2	0	5	0	68	No	Yes
DS571156	NA	143736	143766	0	0	0	5	0	68	No	Yes
DS571156	EHI_183290	148162	148208	1	1	0	6	0	61	Yes	No
DS571156	EHI_183290	148341	148384	1	1	0	1	0	48	Yes	No
DS571156	NA	148341	148391	1	1	0	2	0	54	No	Yes
DS571156	NA	148942	149042	1	1	0	1	0	24	No	Yes
DS571157	NA	12662	12689	1	1	0	1	0	72	No	Yes
DS571157	NA	19335	19361	0	0	0	3	0	61	No	Yes
DS571157	EHI_196960	24926	24988	2	2	0	100	0	73	Yes	No
DS571157	EHI_196960	25826	25884	2	2	0	14	0	59	Yes	No
DS571157	EHI_197040	42546	42603	2	2	0	114	0	74	Yes	No
DS571157	EHI_197090	53779	53835	1	1	0	25	0	73	Yes	No
DS571157	NA	53783	53840	1	1	0	1	0	74	No	Yes
DS571157	NA	65682	65733	2	2	0	2	0	60	No	Yes
DS571157	EHI_197170	71186	71260	1	1	0	30	0	65	Yes	No
DS571157	EHI_197220	81153	81206	2	2	0	38	0	73	Yes	No
DS571157	EHI_197230	82160	82215	2	2	0	21	0	71	Yes	No
DS571157	NA	84251	84329	2	2	0	1	0	24	No	Yes
DS571157	NA	85664	85689	0	0	0	16	0	73	No	Yes
DS571157	NA	86976	87067	1	1	0	292	0	55	No	Yes
DS571157	EHI_197280	93030	93091	2	2	0	12	0	72	Yes	No
DS571157	NA	95615	95673	1	1	0	5	0	61	No	Yes
DS571157	NA	116279	116324	1	1	0	1	0	54	No	Yes
DS571157	EHI_197360	117078	117127	2	2	0	66	0	74	Yes	No
DS571157	EHI_197360	117314	117360	2	2	0	28	0	73	Yes	No
DS571157	NA	117319	117366	2	2	0	1	0	40	No	Yes
DS571157	EHI_197360	117436	117492	2	2	0	37	0	75	Yes	No
DS571157	NA	118949	118997	2	2	0	1	0	27	No	Yes
DS571157	EHI_197380	120034	120096	1	1	0	1	0	18	Yes	No
DS571157	NA	126714	126887	1	1	0	1	0	61	No	Yes
DS571157	NA	131017	131072	2	2	0	1	0	59	No	Yes
DS571157	EHI_197440	131017	131152	2	2	0	215	0	75	Yes	No
DS571157	NA	131060	131160	2	2	0	1	0	60	No	Yes
DS571157	NA	132107	132173	2	2	0	19	0	74	No	Yes
DS571157	NA	141451	141864	1	1	0	1	0	38	No	Yes
DS571157	NA	144787	144832	1	1	0	1	0	74	No	Yes
DS571158	NA	18359	18721	2	2	0	1	0	16	No	Yes
DS571158	NA	23232	23313	1	1	0	2	0	49	No	Yes
DS571158	NA	23752	23804	1	1	0	51	0	20	No	Yes
DS571158	NA	24682	24741	2	2	0	5	0	35	No	Yes
DS571158	EHI_103360	33952	34015	2	2	0	5	0	44	Yes	No
DS571158	EHI_103360	34143	34194	2	2	0	6	0	71	Yes	No
DS571158	NA	34538	34590	2	2	0	65	0	74	No	Yes
DS571158	EHI_103370	34752	34795	2	2	0	136	0	75	Yes	No
DS571158	NA	38251	38311	2	2	0	5	0	66	No	Yes
DS571158	EHI_103400	38714	38759	1	1	0	40	0	74	Yes	No
DS571158	NA	39016	39094	2	2	0	3	0	12	No	Yes
DS571158	NA	40545	40721	0	0	0	6	0	74	No	Yes
DS571158	NA	42269	42334	2	2	0	1	0	40	No	Yes
DS571158	EHI_103530	62253	62311	2	2	0	3	0	70	Yes	No
DS571158	NA	67876	67941	2	2	0	1	0	31	No	Yes
DS571158	NA	69434	69477	1	1	0	1	0	42	No	Yes
DS571158	EHI_103610	81915	82047	2	2	0	50	0	70	Yes	No
DS571158	EHI_103670	93220	93277	2	2	0	22	0	67	Yes	No
DS571158	NA	93689	93741	1	1	0	6	0	71	No	Yes
DS571158	EHI_103680	94744	94787	2	2	0	82	0	74	Yes	No
DS571158	EHI_103720	103582	103650	1	1	0	70	0	21	Yes	No
DS571158	EHI_103720	103902	104068	1	1	0	165	0	75	Yes	No
DS571158	NA	105900	106097	1	5	0	1	0	61	No	Yes
DS571158	NA	106015	106125	2	2	0	1	0	15	No	Yes
DS571158	NA	108085	108147	1	1	0	2	0	65	No	Yes
DS571158	EHI_103810	124599	124678	2	2	0	355	0	75	Yes	No
DS571158	NA	124615	124678	2	2	0	1	0	41	No	Yes
DS571158	NA	140425	140471	1	1	0	63	0	32	No	Yes
DS571158	EHI_103880	141298	141344	1	1	0	38	0	70	Yes	No
DS571158	NA	141298	141346	1	1	0	1	0	15	No	Yes
DS571158	NA	143914	143972	2	2	0	1	0	40	No	Yes
DS571159	NA	8007	8090	1	1	0	5	0	74	No	Yes
DS571159	NA	12420	12504	2	2	0	2	0	47	No	Yes
DS571159	EHI_186340	12428	12504	2	2	0	360	0	74	Yes	No
DS571159	NA	12455	12504	2	2	0	2	0	60	No	Yes
DS571159	NA	19775	19799	2	2	0	3	0	36	No	Yes
DS571159	NA	19831	19878	0	0	0	5	0	73	No	Yes
DS571159	NA	25328	25445	2	2	0	3	0	55	No	Yes
DS571159	NA	25547	25627	2	2	0	3	0	42	No	Yes
DS571159	EHI_186730	28142	28213	2	2	0	67	0	74	Yes	No
DS571159	EHI_186730	28424	28467	2	2	0	129	0	74	Yes	No
DS571159	NA	28616	28756	2	2	0	10	0	36	No	Yes
DS571159	EHI_186730	28623	28756	2	2	0	122	0	52	Yes	No
DS571159	NA	28634	28756	2	2	0	1	0	32	No	Yes
DS571159	NA	29716	29769	1	1	0	3	0	43	No	Yes
DS571159	EHI_186740	29716	29786	1	1	0	57	0	74	Yes	No
DS571159	EHI_186750	31767	31854	1	1	0	65	0	73	Yes	No
DS571159	NA	32833	33008	1	1	0	1	0	70	No	Yes
DS571159	EHI_186810	45849	45895	1	1	0	1	0	59	Yes	No
DS571159	NA	46228	46273	1	1	0	7	0	70	No	Yes
DS571159	EHI_186860	53022	53077	1	1	0	25	0	69	Yes	No
DS571159	NA	53557	53632	1	1	0	2	0	58	No	Yes
DS571159	EHI_186860	53557	53637	1	1	0	9	0	70	Yes	No
DS571159	NA	58754	58808	2	2	0	5	0	48	No	Yes
DS571159	NA	61174	61212	2	2	0	2	0	35	No	Yes
DS571159	NA	65866	65912	1	1	0	39	0	75	No	Yes
DS571159	EHI_186950	70183	70228	1	1	0	249	0	75	Yes	No
DS571159	NA	70371	70613	1	1	0	1	0	18	No	Yes
DS571159	EHI_186980	72502	72550	1	1	0	89	0	74	Yes	No
DS571159	EHI_186990	73264	73310	1	1	0	61	0	75	Yes	No
DS571159	NA	78519	78650	2	2	0	2	0	37	No	Yes
DS571159	NA	82834	82853	1	1	0	2	0	47	No	Yes
DS571159	NA	90617	90665	2	2	0	1	0	47	No	Yes
DS571159	NA	94793	94847	2	2	0	1	0	21	No	Yes
