Scaffold,Intron_S,Intron_E,strand,motif,Annotation,unique_reads,multi_reads,overhang
DS571153,121536,121588,2,2,0,3,0,39
DS571153,122452,122512,1,1,0,1,0,29
DS571153,125478,125527,1,1,0,41,0,73
DS571153,125478,125542,1,1,0,235,0,73
DS571153,130302,130355,2,2,0,14,0,74
DS571153,133712,133760,2,2,0,419,0,75
DS571153,160352,160424,1,1,0,1,0,69
DS571154,379,425,2,2,0,1,0,55
DS571154,479,525,2,2,0,1,0,27
DS571154,11225,11296,2,2,0,1,0,41
DS571154,11300,11326,2,2,0,2,0,30
DS571154,18078,18145,2,2,0,1,0,19
DS571154,20827,20962,2,2,0,89,0,71
DS571154,35510,35588,1,1,0,1,0,18
DS571154,36191,36242,1,1,0,1,0,39
DS571154,36506,36556,1,1,0,1,0,49
DS571154,44338,44664,1,1,0,1,0,20
DS571154,56222,56273,1,1,0,33,0,59
DS571154,56333,56385,1,1,0,42,0,59
DS571154,56844,56896,1,1,0,45,0,72
DS571154,57881,57934,2,2,0,110,0,73
DS571154,62054,62107,2,2,0,46,0,73
DS571154,77621,77698,2,2,0,2,0,68
DS571154,79510,79556,2,2,0,265,0,75
DS571154,82141,82191,2,2,0,1,0,52
DS571154,83621,83679,2,2,0,90,0,33
DS571154,83710,83761,2,2,0,82,0,65
DS571154,84089,84269,1,1,0,13,0,74
DS571154,100671,100714,2,2,0,1,0,51
DS571154,112674,112728,1,1,0,2,0,62
DS571154,116366,116641,1,1,0,1,0,65
DS571154,116927,116966,2,2,0,1,0,55
DS571154,120086,120136,2,2,0,1,0,52
DS571154,122283,122329,2,2,0,16,0,67
DS571154,132380,132426,2,2,0,16,0,75
DS571154,151412,151476,2,2,0,3,0,39
DS571154,151412,151496,2,2,0,2,0,74
DS571155,842,997,1,5,0,3,0,72
DS571155,2567,2617,2,2,0,1,0,36
DS571155,2818,2950,1,1,0,2,0,12
DS571155,7730,8133,2,4,0,1,0,49
DS571155,7948,8187,2,4,0,1,0,53
DS571155,8172,8243,1,1,0,1,0,49
DS571155,8385,8415,2,2,0,1,0,75
DS571155,22297,22371,1,1,0,512,0,74
DS571155,22297,22393,1,1,0,2,0,69
DS571155,22799,22854,1,1,0,249,0,74
DS571155,48241,48350,2,2,0,127,0,74
DS571155,54800,54908,1,1,0,92,0,75
DS571155,80461,80511,1,1,0,1,0,72
DS571155,96980,97033,2,2,0,13,0,58
DS571155,107500,107552,2,2,0,29,0,74
DS571155,109032,109094,1,1,0,18,0,57
DS571155,109152,109226,1,1,0,1,0,52
DS571155,109152,109278,1,1,0,16,0,57
DS571155,109503,109578,1,1,0,6,0,64
DS571155,109807,109888,1,1,0,1,0,30
DS571155,109837,109888,1,1,0,8,0,58
DS571155,110024,110096,1,1,0,1,0,47
DS571155,110673,111161,1,5,0,1,0,51
DS571155,115365,115414,2,2,0,2,0,64
DS571155,116120,116167,1,1,0,200,0,75
DS571155,123537,123587,1,1,0,1,0,44
DS571155,127533,127589,2,2,0,38,0,75
DS571155,127682,127738,2,2,0,47,0,75
DS571155,127931,127975,1,1,0,121,0,61
DS571155,128620,128668,2,2,0,6,0,44
DS571155,128620,128673,2,2,0,1,0,48
DS571155,130212,130277,1,1,0,2,0,22
DS571155,131842,131891,1,1,0,36,0,74
DS571155,134851,134958,2,6,0,1,0,55
DS571155,136659,136700,1,1,0,1,0,25
DS571155,152407,152461,2,2,0,55,0,71
DS571155,153312,153363,1,1,0,2,0,72
DS571155,153499,153621,1,1,0,83,0,74
DS571156,8115,8171,2,2,0,1,0,75
DS571156,10913,10980,2,2,0,3,0,28
DS571156,10920,10980,2,2,0,24,0,68
DS571156,11587,11643,2,2,0,15,0,70
DS571156,11874,11933,2,2,0,1,0,57
DS571156,11878,11933,2,2,0,21,0,68
DS571156,14969,15019,2,2,0,68,0,74
DS571156,18515,18597,0,0,0,3,0,69
DS571156,20901,20944,1,1,0,1,0,42
DS571156,21354,21395,1,1,0,4,0,70
DS571156,22436,22481,2,2,0,201,0,75
DS571156,31141,31219,2,2,0,2,0,42
DS571156,45498,45583,2,2,0,1,0,29
DS571156,50525,50577,2,2,0,1,0,33
DS571156,50528,50577,2,2,0,108,0,74
DS571156,50993,51067,1,1,0,1,0,61
DS571156,51017,51067,1,1,0,130,0,75
DS571156,53285,53334,1,1,0,1,0,50
DS571156,57366,57409,2,2,0,15,0,66
DS571156,58715,58771,2,2,0,39,0,74
DS571156,62489,62540,2,2,0,37,0,69
DS571156,63068,63133,1,1,0,25,0,73
DS571156,66033,66062,1,1,0,1,0,49
DS571156,66172,66570,2,2,0,1,0,27
DS571156,68917,68983,2,2,0,1,0,72
DS571156,73026,73072,2,2,0,6,0,75
DS571156,84541,84760,1,1,0,1,0,20
DS571156,89786,89836,2,2,0,104,0,75
DS571156,90642,90696,2,2,0,206,0,75
DS571156,94678,94769,2,2,0,102,0,72
DS571156,95138,95213,2,2,0,117,0,75
DS571156,95144,95213,2,2,0,4,0,67
DS571156,95897,96018,1,1,0,38,0,70
DS571156,99665,99717,2,2,0,25,0,73
DS571156,99819,99876,2,2,0,26,0,65
DS571156,101857,101967,1,1,0,1,0,39
DS571156,101909,101967,1,1,0,73,0,72
DS571156,101909,101971,1,1,0,1,0,25
DS571156,103355,103502,1,1,0,18,0,70
DS571156,103842,103899,1,1,0,15,0,68
DS571156,109781,109861,2,2,0,2,0,56
DS571156,110368,110415,1,1,0,2,0,59
DS571156,116379,116453,1,1,0,11,0,60
DS571156,116928,116987,1,1,0,8,0,66
DS571156,123622,123670,2,2,0,20,0,57
DS571156,124318,124372,2,2,0,5,0,68
DS571156,143736,143766,0,0,0,5,0,68
DS571156,148162,148208,1,1,0,6,0,61
DS571156,148341,148384,1,1,0,1,0,48
DS571156,148341,148391,1,1,0,2,0,54
DS571156,148942,149042,1,1,0,1,0,24
DS571157,12662,12689,1,1,0,1,0,72
DS571157,19335,19361,0,0,0,3,0,61
DS571157,24926,24988,2,2,0,100,0,73
DS571157,25826,25884,2,2,0,14,0,59
DS571157,42546,42603,2,2,0,114,0,74
DS571157,53779,53835,1,1,0,25,0,73
DS571157,53783,53840,1,1,0,1,0,74
DS571157,65682,65733,2,2,0,2,0,60
DS571157,71186,71260,1,1,0,30,0,65
DS571157,81153,81206,2,2,0,38,0,73
DS571157,82160,82215,2,2,0,21,0,71
DS571157,84251,84329,2,2,0,1,0,24
DS571157,85664,85689,0,0,0,16,0,73
DS571157,86976,87067,1,1,0,292,0,55
DS571157,93030,93091,2,2,0,12,0,72
DS571157,95615,95673,1,1,0,5,0,61
DS571157,116279,116324,1,1,0,1,0,54
DS571157,117078,117127,2,2,0,66,0,74
DS571157,117314,117360,2,2,0,28,0,73
DS571157,117319,117366,2,2,0,1,0,40
DS571157,117436,117492,2,2,0,37,0,75
DS571157,118949,118997,2,2,0,1,0,27
DS571157,120034,120096,1,1,0,1,0,18
DS571157,126714,126887,1,1,0,1,0,61
DS571157,131017,131072,2,2,0,1,0,59
DS571157,131017,131152,2,2,0,215,0,75
DS571157,131060,131160,2,2,0,1,0,60
DS571157,132107,132173,2,2,0,19,0,74
DS571157,141451,141864,1,1,0,1,0,38
DS571157,144787,144832,1,1,0,1,0,74
DS571158,18359,18721,2,2,0,1,0,16
DS571158,23232,23313,1,1,0,2,0,49
DS571158,23752,23804,1,1,0,51,0,20
DS571158,24682,24741,2,2,0,5,0,35
DS571158,33952,34015,2,2,0,5,0,44
DS571158,34143,34194,2,2,0,6,0,71
DS571158,34538,34590,2,2,0,65,0,74
DS571158,34752,34795,2,2,0,136,0,75
DS571158,38251,38311,2,2,0,5,0,66
DS571158,38714,38759,1,1,0,40,0,74
DS571158,39016,39094,2,2,0,3,0,12
DS571158,40545,40721,0,0,0,6,0,74
DS571158,42269,42334,2,2,0,1,0,40
DS571158,62253,62311,2,2,0,3,0,70
DS571158,67876,67941,2,2,0,1,0,31
DS571158,69434,69477,1,1,0,1,0,42
DS571158,81915,82047,2,2,0,50,0,70
DS571158,93220,93277,2,2,0,22,0,67
DS571158,93689,93741,1,1,0,6,0,71
DS571158,94744,94787,2,2,0,82,0,74
DS571158,103582,103650,1,1,0,70,0,21
DS571158,103902,104068,1,1,0,165,0,75
DS571158,105900,106097,1,5,0,1,0,61
DS571158,106015,106125,2,2,0,1,0,15
DS571158,108085,108147,1,1,0,2,0,65
DS571158,124599,124678,2,2,0,355,0,75
DS571158,124615,124678,2,2,0,1,0,41
DS571158,140425,140471,1,1,0,63,0,32
DS571158,141298,141344,1,1,0,38,0,70
DS571158,141298,141346,1,1,0,1,0,15
DS571158,143914,143972,2,2,0,1,0,40
DS571159,8007,8090,1,1,0,5,0,74
DS571159,12420,12504,2,2,0,2,0,47
DS571159,12428,12504,2,2,0,360,0,74
DS571159,12455,12504,2,2,0,2,0,60
DS571159,19775,19799,2,2,0,3,0,36
DS571159,19831,19878,0,0,0,5,0,73
DS571159,25328,25445,2,2,0,3,0,55
DS571159,25547,25627,2,2,0,3,0,42
DS571159,28142,28213,2,2,0,67,0,74
DS571159,28424,28467,2,2,0,129,0,74
DS571159,28616,28756,2,2,0,10,0,36
DS571159,28623,28756,2,2,0,122,0,52
DS571159,28634,28756,2,2,0,1,0,32
DS571159,29716,29769,1,1,0,3,0,43
DS571159,29716,29786,1,1,0,57,0,74
DS571159,31767,31854,1,1,0,65,0,73
DS571159,32833,33008,1,1,0,1,0,70
DS571159,45849,45895,1,1,0,1,0,59
DS571159,46228,46273,1,1,0,7,0,70
DS571159,53022,53077,1,1,0,25,0,69
DS571159,53557,53632,1,1,0,2,0,58
DS571159,53557,53637,1,1,0,9,0,70
DS571159,58754,58808,2,2,0,5,0,48
DS571159,61174,61212,2,2,0,2,0,35
DS571159,65866,65912,1,1,0,39,0,75
DS571159,70183,70228,1,1,0,249,0,75
DS571159,70371,70613,1,1,0,1,0,18
DS571159,72502,72550,1,1,0,89,0,74
DS571159,73264,73310,1,1,0,61,0,75
DS571159,78519,78650,2,2,0,2,0,37
DS571159,82834,82853,1,1,0,2,0,47
DS571159,90617,90665,2,2,0,1,0,47
DS571159,94793,94847,2,2,0,1,0,21
DS571159,100451,100503,2,2,0,19,0,68
DS571159,115874,115924,2,2,0,7,0,74
DS571159,117321,117378,1,1,0,138,0,73
DS571159,118181,118297,1,1,0,196,0,75
DS571159,120156,120201,1,1,0,7,0,73
DS571159,129345,129395,1,1,0,28,0,66
DS571159,129559,129607,2,2,0,1,0,36
DS571159,129707,129756,2,2,0,54,0,74
DS571159,129724,129774,2,2,0,1,0,31
DS571159,130993,131045,2,2,0,2,0,35
DS571160,9876,9937,1,1,0,3,0,46
DS571160,18225,18281,1,1,0,35,0,69
DS571160,20868,20903,0,0,0,7,0,70
DS571160,20904,20930,0,0,0,3,0,68
DS571160,23240,23298,2,2,0,11,0,50
DS571160,26852,26950,1,1,0,59,0,74
DS571160,26852,26952,1,1,0,1,0,22
DS571160,27254,27306,1,1,0,35,0,75
DS571160,27663,27754,1,1,0,66,0,75
DS571160,32609,32665,1,1,0,2,0,28
DS571160,33159,33206,2,2,0,39,0,72
DS571160,33808,33870,1,1,0,1,0,38
DS571160,42813,42859,1,1,0,93,0,74
DS571160,45667,45709,1,1,0,12,0,69
DS571160,46515,46566,1,1,0,64,0,75
DS571160,47029,47077,1,1,0,37,0,73
DS571160,49362,49419,2,2,0,10,0,67
DS571160,51282,51390,2,2,0,1,0,54
DS571160,51334,51390,2,2,0,28,0,72
DS571160,61041,61088,1,1,0,23,0,55
DS571160,61149,61203,1,1,0,31,0,73
DS571160,61173,61231,1,1,0,4,0,64
DS571160,61710,61781,2,2,0,26,0,71
DS571160,61714,61781,2,2,0,2,0,71
DS571160,62175,62220,2,2,0,1,0,73
DS571160,69454,69500,1,1,0,93,0,74
DS571160,70341,70387,1,1,0,7,0,47
DS571160,70441,70487,1,1,0,10,0,53
DS571160,74127,74176,2,2,0,1,0,13
DS571160,76190,76732,0,0,0,3,0,61
DS571160,76448,76702,1,1,0,1,0,51
DS571160,82502,82562,1,1,0,10,0,74
DS571160,83726,83786,1,1,0,49,0,75
DS571160,88084,88145,1,1,0,1,0,37
DS571160,88196,88269,1,1,0,95,0,50
DS571160,94736,95248,2,6,0,1,0,54
DS571160,105559,105608,1,1,0,1,0,47
DS571160,107439,107484,1,1,0,18,0,71
DS571160,110295,110354,2,2,0,25,0,73
DS571160,125062,125108,1,1,0,14,0,67
DS571160,132972,133031,1,1,0,1145,0,75
DS571160,135356,135402,2,2,0,68,0,74
DS571160,136562,136607,1,1,0,59,0,74
DS571160,136562,136620,1,1,0,1,0,47
DS571160,137339,137392,1,1,0,2,0,12
DS571160,137658,137717,1,1,0,47,0,74
DS571160,138728,138775,1,5,0,1,0,32
DS571161,11132,11178,2,2,0,26,0,74
DS571161,16816,16882,2,2,0,79,0,73
DS571161,19908,20003,1,1,0,2,0,52
DS571161,24201,24256,2,2,0,2,0,33
DS571161,24208,24256,2,2,0,1,0,40
DS571161,34847,34905,2,2,0,2,0,21
DS571161,36710,36763,1,1,0,1,0,55
DS571161,38192,38253,1,1,0,2,0,50
DS571161,38192,38290,1,1,0,6,0,69
DS571161,44368,44728,2,2,0,1,0,24
DS571161,45235,45288,1,1,0,1,0,28
DS571161,45346,45430,1,1,0,34,0,74
DS571161,56345,56435,1,1,0,1,0,62
DS571161,61868,61936,2,2,0,67,0,75
DS571161,63913,64013,1,1,0,26,0,75
DS571161,68462,68513,2,2,0,3,0,67
DS571161,73399,73450,2,2,0,15,0,68
DS571161,89527,89605,2,2,0,1,0,26
DS571161,89566,89611,2,2,0,12,0,75
DS571161,91429,91497,1,1,0,2,0,71
DS571161,91429,91540,1,1,0,370,0,75
DS571161,92773,92953,2,2,0,3,0,64
DS571161,92773,92964,2,2,0,33,0,69
DS571161,92879,92964,2,2,0,9,0,54
DS571161,100108,100197,1,1,0,3,0,54
DS571161,100652,100708,2,2,0,21,0,71
DS571161,100798,100863,2,2,0,29,0,74
DS571161,108765,108826,1,1,0,38,0,74
DS571161,113810,113871,2,2,0,80,0,75
DS571161,113821,113871,2,2,0,3,0,48
DS571161,114397,114462,2,2,0,1,0,49
DS571161,114397,114508,2,2,0,2065,0,75
DS571161,118583,118723,2,2,0,49,0,74
DS571161,118830,118897,2,2,0,35,0,45
DS571161,123520,123572,2,2,0,42,0,73
DS571162,5585,5639,1,1,0,15,0,58
DS571162,19999,20045,1,1,0,2,0,29
DS571162,23154,23204,2,2,0,1,0,74
DS571162,25262,25313,1,1,0,47,0,75
DS571162,26881,26926,1,1,0,226,0,66
DS571162,27048,27097,1,1,0,380,0,74
DS571162,29442,29495,1,1,0,172,0,75
DS571162,30372,30423,2,2,0,18,0,70
DS571162,34975,35053,2,2,0,2,0,48
DS571162,36641,36692,2,2,0,64,0,75
DS571162,36768,36821,2,2,0,96,0,72
DS571162,36960,37030,2,2,0,68,0,72
DS571162,38150,38200,2,2,0,41,0,73
DS571162,38668,38719,2,2,0,68,0,73
DS571162,41670,41844,2,2,0,1,0,72
DS571162,41925,41970,1,1,0,15,0,75
DS571162,42252,42303,1,1,0,38,0,73
DS571162,42416,42469,1,1,0,51,0,75
DS571162,63479,63547,2,2,0,3,0,43
DS571162,63483,63547,2,2,0,2,0,63
DS571162,63489,63547,2,2,0,87,0,75
DS571162,64686,64733,1,1,0,2,0,69
DS571162,64849,64898,2,2,0,19,0,70
DS571162,71868,71947,2,2,0,1,0,38
DS571162,75339,76199,2,2,0,2,0,31
DS571162,75517,75557,1,1,0,1,0,22
DS571162,83650,83705,1,1,0,38,0,72
DS571162,86632,86692,2,2,0,1,0,59
DS571162,87222,87307,2,2,0,149,0,75
DS571162,91509,91593,1,1,0,4,0,53
DS571162,94403,94532,2,2,0,1,0,48
DS571162,96922,97351,1,1,0,1,0,48
DS571162,106145,106204,2,2,0,10,0,68
DS571162,107250,107300,1,1,0,533,0,75
DS571162,107250,107306,1,1,0,1,0,44
DS571162,107408,107461,1,1,0,373,0,75
DS571162,107799,107870,2,2,0,25,0,67
DS571162,108637,108685,2,2,0,40,0,74
DS571162,111752,111813,1,1,0,33,0,72
DS571162,117752,117808,2,2,0,67,0,73
DS571162,119414,119470,1,1,0,35,0,75
DS571162,120130,120207,1,1,0,33,0,73
DS571162,122043,122111,2,2,0,2,0,74
DS571162,124451,124506,2,2,0,1,0,69
DS571162,124833,124890,1,1,0,1,0,34
DS571162,126946,126994,2,2,0,79,0,75
DS571163,4788,4831,2,2,0,1,0,43
DS571163,7566,7644,1,1,0,23,0,67
DS571163,11084,11140,1,1,0,188,0,75
DS571163,16805,16908,2,2,0,4,0,39
DS571163,16808,16908,2,2,0,2,0,62
DS571163,16815,16908,2,2,0,142,0,74
DS571163,18498,18547,1,1,0,144,0,74
DS571163,23402,23459,1,1,0,1,0,70
DS571163,30734,30783,1,1,0,9,0,74
DS571163,33775,33808,1,1,0,1,0,49
DS571163,34332,34388,0,0,0,3,0,57
DS571163,34376,34453,1,1,0,1,0,60
DS571163,36780,36857,1,1,0,1,0,69
DS571163,38530,38661,1,3,0,1,0,74
DS571163,42149,42194,1,1,0,202,0,75
DS571163,42149,42216,1,1,0,1,0,38
DS571163,42149,42228,1,1,0,1,0,65
DS571163,42149,42254,1,1,0,1,0,33
DS571163,55579,55639,2,2,0,1,0,64
DS571163,55584,55639,2,2,0,10,0,72
DS571163,58164,58216,1,1,0,3,0,73
DS571163,59537,59589,1,1,0,32,0,73
DS571163,65073,65139,1,1,0,37,0,74
DS571163,67039,67111,2,2,0,23,0,61
DS571163,70493,70553,2,2,0,1,0,35
DS571163,75386,75464,2,2,0,1,0,14
DS571163,76937,76995,1,1,0,1,0,70
DS571163,84363,84494,0,0,0,3,0,71
DS571163,97331,97449,1,1,0,4,0,66
DS571163,102390,102483,2,2,0,25,0,65
DS571163,107003,107097,1,1,0,2,0,12
DS571163,114131,114171,2,2,0,1,0,25
DS571163,114236,114292,2,2,0,1,0,61
DS571163,116410,116524,2,2,0,1,0,71
DS571163,118937,119082,1,1,0,62,0,75
DS571163,127056,127097,2,2,0,1,0,24
DS571163,127184,127228,1,1,0,1,0,25
DS571164,9053,9115,2,2,0,3,0,45
DS571164,9065,9115,2,2,0,168,0,45
DS571164,15621,15644,2,4,0,1,0,17
DS571164,15716,15782,2,2,0,6,0,41
DS571164,15734,15782,2,2,0,1,0,27
DS571164,16435,16492,2,2,0,6,0,73
DS571164,16870,16918,2,2,0,1,0,66
DS571164,21616,21671,1,1,0,4,0,48
DS571164,21725,21784,1,1,0,4,0,51
DS571164,22269,22324,1,1,0,3,0,63
DS571164,26254,26324,2,2,0,11,0,63
DS571164,27762,27807,2,2,0,8,0,65
DS571164,27994,28075,2,2,0,1,0,38
DS571164,28014,28075,2,2,0,71,0,60
DS571164,28030,28075,2,2,0,3,0,55
DS571164,29449,29511,1,1,0,1,0,23
DS571164,36550,36662,2,2,0,1,0,73
DS571164,37333,37376,2,2,0,1,0,32
DS571164,41663,41713,2,2,0,16,0,67
DS571164,64358,64453,1,1,0,4,0,31
DS571164,64397,64453,1,1,0,2,0,37
DS571164,64430,64468,2,2,0,6,0,39
DS571164,64469,64525,2,4,0,1,0,33
DS571164,69192,69252,1,1,0,57,0,75
DS571164,69751,69798,1,1,0,253,0,75
DS571164,69751,69818,1,1,0,9,0,70
DS571164,72515,72571,1,1,0,15,0,72
DS571164,86988,87121,2,2,0,1,0,39
DS571164,89057,89107,2,2,0,105,0,74
DS571164,89162,89255,2,2,0,1,0,41
DS571164,89184,89255,2,2,0,123,0,74
DS571164,92777,92880,2,2,0,20,0,73
DS571164,92780,92880,2,2,0,2,0,73
DS571164,92833,92880,2,2,0,3,0,56
DS571164,93294,93376,2,2,0,1,0,34
DS571164,95937,96006,1,1,0,4,0,66
DS571164,96592,96673,1,1,0,3,0,51
DS571164,99018,99073,1,1,0,1,0,46
DS571164,103788,103902,1,1,0,7,0,25
DS571164,104732,104781,1,1,0,1,0,42
DS571164,104732,104824,1,1,0,1,0,36
DS571164,104732,104845,1,1,0,103,0,75
DS571164,105905,105956,2,2,0,1,0,54
DS571164,118804,118847,1,1,0,9,0,39
DS571164,118804,118900,1,1,0,1,0,27
DS571164,119258,119291,1,1,0,1,0,16
DS571164,119258,119312,1,1,0,136,0,75
DS571164,119262,119314,1,1,0,1,0,59
DS571164,120577,120647,1,1,0,21,0,29
DS571164,120706,121209,1,1,0,2,0,58
DS571164,121398,121450,2,2,0,1,0,44
DS571164,125077,125132,1,1,0,77,0,65
DS571164,125077,125152,1,1,0,1,0,22
DS571164,125381,125445,1,1,0,41,0,72
DS571164,127291,127348,1,1,0,42,0,65
DS571164,128194,128326,2,2,0,2,0,75
DS571164,128220,128326,2,2,0,1,0,74
DS571165,979,1215,2,2,0,24,0,73
DS571165,1166,1215,2,2,0,1,0,40
DS571165,1169,1215,2,2,0,118,0,75
DS571165,2388,2441,1,1,0,90,0,74
DS571165,2735,2896,1,1,0,3,0,64
DS571165,2852,2896,1,1,0,30,0,74
DS571165,2852,2917,1,1,0,1,0,56
DS571165,4374,4436,1,1,0,1,0,65
DS571165,7966,8056,1,1,0,28,0,75
DS571165,8465,8539,2,2,0,2,0,15
DS571165,15946,15999,1,1,0,1,0,19
DS571165,22571,22669,1,1,0,3,0,24
DS571165,23119,23200,2,2,0,2,0,40
DS571165,29553,29638,1,1,0,79,0,75
DS571165,30025,30111,2,2,0,24,0,72
DS571165,31218,31267,1,1,0,22,0,13
DS571165,31218,31453,1,1,0,2,0,14
DS571165,31399,31453,1,1,0,67,0,72
DS571165,37425,37967,1,1,0,1,0,49
DS571165,37533,37913,2,2,0,1,0,42
DS571165,37752,38165,1,1,0,2,0,61
DS571165,37809,37883,2,2,0,1,0,49
DS571165,41055,41106,2,2,0,1,0,43
DS571165,45726,45785,2,2,0,1,0,66
DS571165,46562,46634,1,1,0,53,0,75
DS571165,47314,47372,0,0,0,32,0,70
DS571165,54870,54922,2,2,0,1,0,15
DS571165,57365,57413,1,1,0,15,0,71
DS571165,58019,58067,1,1,0,5,0,66
DS571165,67678,67822,1,1,0,2,0,68
DS571165,71114,71169,1,1,0,2,0,34
DS571165,77620,77669,2,2,0,38,0,74
DS571165,77760,77843,2,2,0,43,0,74
DS571165,79711,79791,2,2,0,33,0,73
DS571165,79731,79791,2,2,0,1,0,43
DS571165,80253,80307,2,2,0,35,0,71
DS571165,81178,81225,2,2,0,1,0,46
DS571165,81291,81338,2,2,0,1,0,32
DS571165,85583,85624,1,1,0,1,0,34
DS571165,90682,90730,2,2,0,1,0,16
DS571165,95943,95989,2,2,0,3,0,56
DS571165,102871,102919,2,2,0,167,0,73
DS571165,103329,103393,2,2,0,114,0,73
DS571165,104514,104557,1,1,0,1,0,17
DS571165,104514,104562,1,1,0,20,0,64
DS571165,104867,104923,1,1,0,14,0,70
DS571165,107060,107112,1,1,0,135,0,75
DS571165,107850,107909,1,1,0,5,0,32
DS571165,108009,108056,1,1,0,10,0,53
DS571165,112423,112511,1,1,0,552,0,75
DS571165,113828,113886,1,1,0,320,0,75
DS571165,113828,113895,1,1,0,10,0,74
DS571165,113832,113895,1,1,0,1,0,66
DS571165,116673,116723,2,2,0,8,0,72
DS571165,119373,119427,2,2,0,39,0,75
DS571165,119373,119532,2,2,0,1,0,71
DS571165,120071,120115,0,0,0,8,0,58
DS571165,121742,121797,1,1,0,2,0,44
DS571166,1621,1675,2,2,0,7,0,66
DS571166,3230,3286,0,0,0,3,0,46
DS571166,3366,3422,2,2,0,7464,0,75
DS571166,19668,19711,1,1,0,79,0,56
DS571166,21518,21574,2,2,0,1,0,38
DS571166,21690,21744,2,2,0,1,0,20
DS571166,29533,29617,2,2,0,1,0,68
DS571166,31123,31174,1,1,0,3,0,62
DS571166,32586,32640,1,1,0,64,0,74
DS571166,32586,32656,1,1,0,1,0,32
DS571166,39511,39561,2,2,0,20,0,72
DS571166,44897,44947,1,1,0,47,0,72
DS571166,50685,50736,0,0,0,3,0,53
DS571166,52535,52607,1,1,0,48,0,74
DS571166,57118,57645,2,2,0,1,0,64
DS571166,67716,67774,1,1,0,4,0,73
DS571166,68287,68328,1,1,0,10,0,71
DS571166,70816,71101,2,2,0,1,0,48
DS571166,71692,71739,1,1,0,85,0,54
DS571166,71929,71984,1,1,0,86,0,75
DS571166,92936,93115,1,1,0,3,0,73
DS571166,93062,93105,1,1,0,8,0,73
DS571166,93062,93115,1,1,0,162,0,75
DS571166,95637,95692,2,2,0,25,0,73
DS571166,99451,99534,1,1,0,1,0,37
DS571166,100160,100428,2,2,0,3,0,71
DS571166,100242,100428,2,2,0,71,0,72
DS571166,101914,101971,2,2,0,4,0,66
DS571166,101926,101971,2,2,0,3,0,57
DS571166,102217,102270,1,1,0,1,0,68
DS571166,102760,102804,1,1,0,16,0,75
DS571166,103058,103110,1,1,0,18,0,73
DS571166,104703,104769,1,1,0,37,0,74
DS571166,113014,113068,1,1,0,1,0,47
DS571166,113397,113467,2,2,0,17,0,74
DS571167,9802,9971,1,1,0,1,0,53
DS571167,16579,16643,2,2,0,1,0,56
DS571167,19220,19274,1,1,0,1,0,19
DS571167,19695,19750,1,1,0,5,0,47
DS571167,27679,27753,2,2,0,6,0,36
DS571167,27986,28035,2,2,0,3,0,37
DS571167,35242,35360,1,1,0,1,0,61
DS571167,35537,35630,1,1,0,1,0,72
DS571167,39722,39774,2,2,0,36,0,74
DS571167,39722,40127,2,2,0,2,0,58
DS571167,41357,41414,2,2,0,33,0,59
DS571167,41747,41803,2,2,0,1,0,51
DS571167,41752,41803,2,2,0,10,0,72
DS571167,42536,42685,1,1,0,7,0,70
DS571167,44665,44724,1,1,0,9,0,43
DS571167,46656,46709,2,2,0,35,0,70
DS571167,47661,47722,2,2,0,8,0,72
DS571167,48164,48219,2,2,0,2,0,40
DS571167,48294,48341,2,2,0,2,0,51
DS571167,54171,54230,1,1,0,2,0,30
DS571167,54966,55027,1,1,0,41,0,74
DS571167,55119,55197,1,1,0,1,0,61
DS571167,56457,56503,1,1,0,133,0,74
DS571167,57325,57344,2,2,0,2,0,52
DS571167,57705,57737,2,4,0,1,0,52
DS571167,60658,60713,2,2,0,122,0,75
DS571167,61422,61474,1,1,0,7,0,69
DS571167,70795,70837,2,2,0,36,0,75
DS571167,92706,92759,2,2,0,68,0,74
DS571167,93078,93133,2,2,0,2,0,25
DS571167,93221,93278,1,1,0,32,0,74
DS571167,93534,93589,1,1,0,15,0,35
DS571167,93625,93691,1,1,0,3,0,35
DS571167,99763,99823,1,1,0,2,0,46
DS571167,102622,102693,1,1,0,2,0,48
DS571167,107016,107069,2,2,0,89,0,43
DS571167,109006,109065,1,1,0,3,0,74
DS571167,109463,109753,2,2,0,1,0,18
DS571168,12100,12176,2,2,0,1,0,72
DS571168,12117,12176,2,2,0,1,0,39
DS571168,17961,18004,1,1,0,1,0,42
DS571168,18240,18289,2,2,0,6,0,64
DS571168,21918,21964,2,2,0,41,0,71
DS571168,22289,22335,2,2,0,20,0,64
DS571168,26275,26353,1,1,0,1,0,28
DS571168,39227,39306,2,2,0,3,0,41
DS571168,42050,42185,2,2,0,3,0,20
DS571168,42119,42185,2,2,0,1,0,20
DS571168,47173,47277,2,2,0,156,0,52
DS571168,47329,47376,2,2,0,166,0,62
DS571168,64730,64775,1,1,0,12,0,49
DS571168,65854,65927,2,2,0,1,0,34
DS571168,65869,65922,1,1,0,23,0,72
DS571168,76079,76125,2,2,0,6,0,59
DS571168,84629,84706,1,1,0,1,0,25
DS571168,86634,86694,2,2,0,1,0,16
DS571168,91611,91671,2,2,0,8,0,73
DS571168,92585,92639,1,1,0,1,0,37
DS571168,92585,92870,1,1,0,6,0,69
DS571168,92585,92879,1,1,0,1,0,36
DS571168,92585,92888,1,1,0,14,0,69
